102,102,102,102,102,102,102,102,102,102,102,102,102,102,100,100,102,102,102,102,102,102,102,102,102,100,100,100,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,100,100,102,102,102,102,102,102,102,102,102,100,100,100,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101
100,100,100,100,100,100,100,100,100,100,100,102,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,102,10,20,80,80,80,80,80,80,10,0,10,81,81,81,81,81,81,10,0,10,82,82,82,82,82,82,20,10,100,100,100,100,100,100,100,100,100,100,100,100
102,102,102,102,102,102,102,102,102,102,102,102,10,20,80,80,80,80,80,80,10,0,10,81,81,81,81,81,81,10,0,10,82,82,82,82,82,82,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,80,80,80,80,80,80,20,20,20,81,81,81,81,81,81,20,20,20,82,82,82,82,82,82,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,80,80,80,80,80,80,20,20,20,81,81,81,81,81,81,20,20,20,82,82,82,82,82,82,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,80,80,80,80,80,80,20,20,20,81,81,81,81,81,81,20,20,20,82,82,82,82,82,82,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,80,80,80,80,80,80,10,0,10,81,81,81,81,81,81,10,0,10,82,82,82,82,82,82,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,80,80,80,80,80,80,10,0,10,81,81,81,81,81,81,10,0,10,82,82,82,82,82,82,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,10,10,10,0,0,10,10,10,0,10,10,10,0,0,10,10,10,0,10,10,10,0,0,10,10,10,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,20,20,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,10,10,0,0,10,10,10,0,10,10,10,20,20,10,10,10,0,10,10,10,0,0,10,10,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,10,64,10,10,20,83,83,83,83,83,83,10,0,10,84,84,84,84,84,84,10,0,10,85,85,85,85,85,85,20,10,10,62,10,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,99,99,95,20,83,83,83,83,83,83,10,0,10,84,84,84,84,84,84,10,0,10,85,85,85,85,85,85,20,95,99,99,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,93,99,95,0,83,83,83,83,83,83,20,20,20,84,84,84,84,84,84,20,20,20,85,85,85,85,85,85,0,95,99,91,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,60,99,99,99,95,0,83,83,83,83,83,83,20,20,20,84,84,84,84,84,84,20,20,20,85,85,85,85,85,85,0,95,99,99,99,61,101,101,101,101,101,101,101,101
